Title,Beds,Location,Price,Reviews,Host
"<meta content=""The Local Chapter Big Bend Luxury Yurt 2 NEW"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39373851"">Yurt in Terlingua</div>",$486 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (98)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Great Views | Desert Oasis | Pet-Friendly| Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51427357"">Home in Joshua Tree</div>","$196 per night, originally $290","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.85 (88)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Lovely Bear Cabin on the White River"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49567744"">Cabin in Mountain View</div>",$222 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (26)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Glamping Riverfront w Private Pavilion WiFi shoals"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45257584"">Private room in Juliette</div>",$234 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (47)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""*Private Hot Springs* Yucca House with Granite Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39241391"">Home in Wonder Valley</div>","$251 per night, originally $338","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (335)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""NEW! Sunny Forest Hideaway w/ Hot Tub &amp; Game Room!"" itemprop=""name""/>","<span class=""dir dir-ltr"">7 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47510850"">Dome in Idyllwild-Pine Cove</div>","$432 per night, originally $538","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.86 (125)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Butterfly Cottage near COTA F1, Lockhart &amp; Bastrop"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_28613809"">Farm stay in Red Rock</div>",$253 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (132)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""CASA DE SUNSET-JTNP -The Ultimate Desert Getaway"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_53134761"">Home in Twentynine Palms</div>","$171 per night, originally $206","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (113)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Book your Winter Wonderland Getaway Today!"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49519788"">Cabin in Holton</div>",$178 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.87 (31)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""SA Beach Suite #1 - Beachfront Apartment on Carbon Beach"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_43753444"">Apartment in Malibu</div>","$638 per night, originally $801","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (114)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
