Name,Listing_type,Location,Rating,Host,Beds,DiscountedPrice,OriginalPrice,Latitude,Longitude,State,Country,ZipCodes,Codes
Warehouse Holiday Lets,Entire apartment,Whitstable,7.9,Good,2,0,0,51.3606286,1.0240626,England,United Kingdom,CT5 1FG,gb
"Chalet, Balcony, BBQ, sleeps 6, (new 2022)",Entire apartment,Lytchett Minster,9.4,Superb,4,0,0,50.7359519,-2.0578679,England,United Kingdom,BH16 6JG,gb
High St. Hideout,Entire apartment,Caernarfon,8.9,Fabulous,3,0,0,53.1394364,-4.2769751,Cymru / Wales,United Kingdom,LL55 2AY,gb
Withy Cottages,Entire bungalow,Langport,9.2,Superb,4,0,0,51.0375727,-2.8280084,England,United Kingdom,TA10 9QB,gb
232a High Street Aldeburgh Air Manage Suffolk,Entire holiday home,Aldeburgh,8.0,Very good,2,0,0,52.1523814,1.6015691,England,United Kingdom,IP15 5AB,gb
Grundy's Lane Apartments,Entire apartment,Malvern Wells,9.0,Superb,2,0,0,52.0790994,-2.3310874,England,United Kingdom,WR14 4HU,gb
Prime Suites Lytham,Entire apartment,Lytham St Annes,9.5,Exceptional,3,0,0,53.7485046,-2.9990745,England,United Kingdom,FY8 4DG,gb
Prime Suites Lytham,Entire apartment,Lytham St Annes,9.5,Exceptional,3,231,0,53.7485046,-2.9990745,England,United Kingdom,FY8 4DG,gb
Countryside Mill Apartments,Entire apartment,Greetland,9.6,Exceptional,1,466,0,53.6877973,-1.8714477,England,United Kingdom,HX4 8JW,gb
Ferry House,Entire apartment,Pembroke Dock,9.0,Superb,3,105,0,51.693539,-4.9392016,Cymru / Wales,United Kingdom,SA72 6HA,gb
She's Electric,Entire holiday home,Blandford Forum,8.9,Fabulous,3,141,0,50.8652479,-2.1571168563645413,England,United Kingdom,DT11 7UU,gb
Seaton Estate,Entire holiday home,Arbroath,9.2,Superb,4,380,0,56.5586729,-2.5815669,Alba / Scotland,United Kingdom,DD11 1DR,gb
Town Stay,Entire apartment,Plymouth,8.2,Very good,3,195,0,50.3712659,-4.1425658,England,United Kingdom,PL1 1HH,gb
Backpool Central Apartments 1,Entire apartment,"Blackpool Centre, Blackpool",9.5,Exceptional,2,218,0,53.79976295,-3.042623393215248,England,United Kingdom,FY4 3AD,gb
"Arthurs Cottage -Charming Courtyard Cottage in the heart of Kendal, The Lake District",Entire apartment,Kendal,8.3,Very good,2,269,0,54.3289795,-2.747183,England,United Kingdom,LA9 4LT,gb
LaLuna Apartments,Entire apartment,Gateshead,9.5,Exceptional,3,177,0,54.9625789,-1.6019294,England,United Kingdom,NE8 1AG,gb
PREMIER - Houldsworth Apartment,Entire apartment,Hartwood,7.4,Good,5,202,0,55.8108304,-3.8382028,Alba / Scotland,United Kingdom,ML7 5DB,gb
Llys Marina,Entire apartment,Y Felinheli,9.4,Superb,2,252,0,53.1850692,-4.2057931,Cymru / Wales,United Kingdom,LL56 4JH,gb
Host & Stay - Grange Cottage,Entire holiday home,Osmotherley,7.4,Good,2,171,0,54.2174014,-3.1161488871625878,England,United Kingdom,LA12 7SD,gb
Milo's place is a home from home,Entire apartment,Egremont,9.1,Superb,2,184,0,54.4838316,-3.5327921,England,United Kingdom,CA22 2BD,gb
15 Crabshell Heights,Entire apartment,Kingsbridge,7.5,Good,2,202,0,50.2848555,-3.7789738,England,United Kingdom,TQ7 1EG,gb
Shore Times Holiday Chalet Parkdean K75,Entire chalet,Camber,9.5,Exceptional,3,406,0,50.939823000000004,0.8352012340802042,England,United Kingdom,TN31 7SG,gb
Brampton Holiday Homes - Beckside Apartment,Entire apartment,Brampton,9.2,Superb,3,253,0,43.6858146,-79.7599337,Ontario,Canada,L6Y 1L9,ca
"Town Hall Lofts, Settle",Entire apartment,Settle,8.8,Fabulous,3,215,0,54.0694739,-2.276127,England,United Kingdom,BD24 9EF,gb
Sea View House,Entire apartment,Scarborough,8.6,Fabulous,1,158,0,54.2820009,-0.4011868,England,United Kingdom,YO11 1UH,gb
Myrtle cottage,Entire bungalow,Dickleburgh,8.6,Fabulous,4,186,0,52.3960317,1.1875605,England,United Kingdom,IP21 4PX,gb
The Osborne Apartments,Entire apartment,Torquay,9.3,Superb,3,251,0,50.4652392,-3.5211361,England,United Kingdom,TQ1 1QN,gb
Lux Apartment,Entire apartment,Bangor,8.8,Fabulous,3,260,0,44.8011821,-68.7778138,Maine,United States,04401,us
Hebden Royd House Hebden Bridge,Entire holiday home,Hebden Bridge,9.5,Exceptional,4,274,0,53.7406425,-2.0092336,England,United Kingdom,HX7 8AU,gb
Stunning 2-Bed Cottage Countryside outside Ayr,Entire holiday home,Hollybush,8.2,Very good,3,371,0,55.4006971,-4.5376558,Alba / Scotland,United Kingdom,KA6 6RA,gb
The Castle Lodge,Entire apartment,Tredegar,8.8,Fabulous,1,238,0,51.7732557,-3.2469535,Cymru / Wales,United Kingdom,NP22 3QL,gb
Penthouse - Harbour Views,Entire apartment,Poole,8.9,Fabulous,2,310,0,50.74020055,-1.9537512539581008,England,United Kingdom,BH12 4QR,gb
Dunamoy Cottages & Spa,Entire holiday home,Ballyclare,9.2,Superb,3,439,0,54.7525296,-6.0010911,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT39 9BB,gb
GuestReady - Splendid 2 Bed Home with parking 2-mins walk to Chinatown,Entire apartment,"Liverpool City Centre, Liverpool",9.0,Superb,3,162,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
The Apartment in Aberlour,Entire apartment,Aberlour,8.7,Fabulous,1,219,0,57.4707462,-3.2254545,Alba / Scotland,United Kingdom,AB38 9QD,gb
"Lakeview Lodge, Builth Wells (pet friendly)",Entire chalet,Builth Wells,,Exceptional,3,227,0,52.1493287,-3.4058015,Cymru / Wales,United Kingdom,LD2 3AP,gb
Superior 6 berth holiday home in Suffolk,Entire holiday home,Saxmundham,8.9,Fabulous,4,406,0,52.2142535,1.4918009,England,United Kingdom,IP17 1AF,gb
Goodwins',Entire holiday home,Swadlincote,9.0,Superb,3,197,0,52.7736624,-1.5575555,England,United Kingdom,DE11 0AG,gb
Islandcorr Cottage Giants Causeway,Entire holiday home,Dunseverick,9.7,Exceptional,5,307,0,55.2359734,-6.4385888,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT57 8SR,gb
Isallt Cosy Cottage. Dogs Welcome. Superking & Double Bed. Log Burner. Peaceful Village Location,Entire holiday home,Llanbrynmair,,Exceptional,2,303,0,52.6126251,-3.6277309,Cymru / Wales,United Kingdom,SY19 7AA,gb
Entire 2-bed house with free parking,Entire holiday home,Moston,9.5,Exceptional,2,307,0,53.2257058,-2.898012892194115,England,United Kingdom,CH2 4BA,gb
Woodbury Court,Entire apartment,Bere Regis,9.1,Superb,2,307,0,50.7396854,-2.205124148281352,England,United Kingdom,BH20 7NL,gb
Rose Cottage three bedroom house,Entire holiday home,Carsphairn,9.2,Superb,6,285,0,55.2123128,-4.2620849,Alba / Scotland,United Kingdom,DG7 3TQ,gb
Kennys apartment,Entire apartment,Milford Haven,,Exceptional,1,340,0,51.7117492,-5.0293161,Cymru / Wales,United Kingdom,SA73 3JP,gb
Snowdonia Log Cabin 185,Entire holiday home,Trawsfynydd,7.7,Good,1,219,0,52.901056,-3.9238036,Cymru / Wales,United Kingdom,LL41 4SG,gb
Snowdon Cottage,Entire holiday home,Caernarfon,9.1,Superb,3,355,0,53.1394364,-4.2769751,Cymru / Wales,United Kingdom,LL55 2AY,gb
hippychic lodge,Entire chalet,"Liverpool City Centre, Liverpool",8.7,Fabulous,3,214,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
#0311 Two Bedroom serviced apartment - Free Parking,Entire apartment,Derby,8.3,Very good,1,219,0,52.9212617,-1.4761491,England,United Kingdom,DE1 2AA,gb
Millstream Mews,Entire apartment,Bakewell,9.6,Exceptional,2,0,0,53.2148429,-1.6758613,England,United Kingdom,DE45 1BX,gb
Shieling Holidays Mull,Entire holiday home,Craignure,8.5,Very good,3,0,0,56.4684076,-5.701166,Alba / Scotland,United Kingdom,PA65 6AY,gb
Ravelstone,Entire holiday home,Church Stretton,8.9,Fabulous,2,0,0,52.5390725,-2.8077658,England,United Kingdom,SY6 6DL,gb
Enniskillen Watersedge Apartments,Entire apartment,Enniskillen,8.8,Fabulous,1,0,0,54.3448538,-7.6389365,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT74 7EH,gb
Charming Two Bedroom Apartment with free private Parking,Entire apartment,Leatherhead,8.0,Very good,4,0,0,51.2955038,-0.3293689,England,United Kingdom,KT22 8AA,gb
Apartment 19,Entire apartment,Killyleagh,9.5,Exceptional,1,0,0,54.3990651,-5.6505384,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT30 9QF,gb
"2 Bedroom, 2 Bathroom Flat- Free Parking",Entire apartment,Ledston,8.4,Very good,4,0,0,53.7584914,-1.3397190504177594,England,United Kingdom,LS25 7BR,gb
Axiom Apartment - Beautiful stylish 2 bed.,Entire apartment,Cheltenham,8.6,Fabulous,1,0,0,51.8995685,-2.0711559,England,United Kingdom,GL52 2RX,gb
Comfy 2 bed house located at Wareham train station,Entire holiday home,Wareham,9.3,Superb,1,0,0,50.6868972,-2.1098377,England,United Kingdom,BH20 4HU,gb
U6 Sand Le Mere Holiday Village,Entire holiday home,Tunstall,9.5,Exceptional,4,0,0,53.0621479,-2.2140908,England,United Kingdom,ST6 5HP,gb
The Art Attic a Stylish Boutique Apartment,Entire apartment,Builth Wells,,Exceptional,2,0,0,52.1493287,-3.4058015,Cymru / Wales,United Kingdom,LD2 3AP,gb
"The Retreats 2: Newly Refurbished, Pet Friendly, 2 Bedroom Flat with King Size and twin beds",Entire apartment,Kenfig Hill,9.5,Exceptional,4,0,0,51.5329738,-3.677711,Cymru / Wales,United Kingdom,CF33 6DW,gb
Lealt Falls House,Entire apartment,Culnacnoc,8.9,Fabulous,3,0,0,57.5836825,-6.1576596,Alba / Scotland,United Kingdom,IV51 9JD,gb
Bay House Lundy Port Isaac Apartment with Sea Views,Entire apartment,Port Isaac,8.9,Fabulous,2,0,0,50.5938787,-4.8299895,England,United Kingdom,PL29 3RA,gb
Solomons Peak Apartment,Entire apartment,Buxton,9.4,Superb,3,0,0,53.2593422,-1.9100768,England,United Kingdom,SK17 6BZ,gb
Rosetta Bungalow,Entire holiday home,Newent,9.6,Exceptional,1,0,0,51.92365975,-2.392118168022077,England,United Kingdom,GL18 1DZ,gb
Drovers Cottage,Entire holiday home,Hayfield,8.9,Fabulous,2,0,0,43.8906201,-92.8479006,Minnesota,United States,55940,us
Host & Stay - The Runswick at Brunswick Holiday Apartments,Entire apartment,Whitby,8.9,Fabulous,3,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
8 The Loan,Entire apartment,Lauder,9.6,Exceptional,2,0,0,55.7193554,-2.7483829,Alba / Scotland,United Kingdom,TD2 6WA,gb
CABIN Cumbria Lake District Solway Firth,Entire chalet,Wigton,9.7,Exceptional,3,0,0,54.8250263,-3.1583101,England,United Kingdom,CA7 9EY,gb
Vela House - Olympic Village nr WPNSA,Entire holiday home,Castletown,7.0,Good,4,0,0,58.5924741,-3.38722,Alba / Scotland,United Kingdom,KW14 8UE,gb
Ryde Beach Garden Apartment,Entire apartment,Ryde,9.1,Superb,3,0,0,50.7299865,-1.1603699,England,United Kingdom,PO33 2EW,gb
Carrick Farm Lochside Appartment (GF),Entire apartment,Lochgoilhead,8.9,Fabulous,4,0,0,56.171304,-4.9018167,Alba / Scotland,United Kingdom,PA24 8AA,gb
Park Home at Golden Sands Holiday Park,Entire holiday home,Foryd,7.6,Good,1,0,0,53.3055659,-3.5100745,Cymru / Wales,United Kingdom,LL18 5HF,gb
Mingo Cottage,Entire apartment,Bewdley,9.5,Exceptional,3,0,0,52.3754763,-2.3162408,England,United Kingdom,DY12 2AP,gb
17GD HOBURNE NAISH HOLIDAY PARK,Entire holiday home,Highcliffe,7.9,Good,3,0,0,50.7422098,-1.6967624,England,United Kingdom,BH23 5JN,gb
CLIFTON Apartments,Entire apartment,Liverpool,7.8,Good,3,0,0,53.4071991,-2.99168,England,United Kingdom,L2 3SW,gb
2 bedroom garden apartment,Entire apartment,Cheltenham,8.1,Very good,4,0,0,51.8995685,-2.0711559,England,United Kingdom,GL52 2RX,gb
"271 Riverside, Glan Gwna Holiday Park",Entire chalet,Caeathro,9.1,Superb,3,0,0,53.1314399,-4.2423758,Cymru / Wales,United Kingdom,LL55 2SY,gb
Bell Rock Cottage - Sleeps 4 - Large Garden,Entire holiday home,St Andrews,9.4,Superb,1,0,0,56.3403902,-2.7955844,Alba / Scotland,United Kingdom,KY16 9PA,gb
The Boathouse,Entire holiday home,Kingsbridge,8.8,Fabulous,3,0,0,50.2848555,-3.7789738,England,United Kingdom,TQ7 1EG,gb
Seasalt Camber,Entire holiday home,Camber,9.0,Superb,3,0,0,50.939823000000004,0.8352012340802042,England,United Kingdom,TN31 7SG,gb
Cosy cottage with beautiful mountain views,Entire holiday home,Blaenavon,8.8,Fabulous,1,0,0,51.7728191,-3.0843833,Cymru / Wales,United Kingdom,NP4 9EJ,gb
Braywick Serviced Apartments by Ferndale,Entire apartment,Maidenhead,8.4,Very good,5,0,0,51.5227714,-0.7197966,England,United Kingdom,SL6 1JF,gb
Cherry Property - Hornby Road,Entire apartment,"Blackpool Centre, Blackpool",8.6,Fabulous,3,0,0,53.79976295,-3.042623393215248,England,United Kingdom,FY4 3AD,gb
Belle View Apartments,Entire apartment,Newcastle,8.2,Very good,1,0,0,54.9738474,-1.6131572,England,United Kingdom,NE1 6QG,gb
27 Sea Valley,Entire chalet,Bideford,8.7,Fabulous,1,0,0,51.0181448,-4.2064223,England,United Kingdom,EX39 2DB,gb
Homely & Central 2 Bed Flat with Parking,Entire apartment,St Andrews,8.0,Very good,4,0,0,56.3403902,-2.7955844,Alba / Scotland,United Kingdom,KY16 9PA,gb
Causeway Coast Sea Front apartment - Ballycastle,Entire apartment,Ballycastle,9.2,Superb,2,0,0,55.2006882,-6.250282,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT54 6AN,gb
Charming townhouse in Bruton,Entire holiday home,Bruton,9.7,Exceptional,1,0,0,51.1121638,-2.453328,England,United Kingdom,BA10 0EQ,gb
Purcell's Place,Entire holiday home,Dowlais,9.1,Superb,1,0,0,51.7625134,-3.3555584,Cymru / Wales,United Kingdom,CF48 3LW,gb
Minnie's Cottage,Entire bungalow,Stranocum,9.6,Exceptional,2,0,0,55.1048486,-6.415495616834496,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT53 8PE,gb
Humber Lofts Residences,Private suite,Hull,8.5,Very good,3,0,0,53.7435722,-0.3394758,England,United Kingdom,HU1 3RA,gb
Tarnside Cottages,Entire apartment,Brampton,9.1,Superb,1,0,0,43.6858146,-79.7599337,Ontario,Canada,L6Y 1L9,ca
Host & Stay - Tanqueray House,Entire holiday home,Whitby,9.2,Superb,2,243,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Chelmsford Lofts - High-spec luxury apartments,Entire apartment,Jesmond,9.8,Exceptional,2,401,0,54.9914956,-1.6057608,England,United Kingdom,NE2 2DJ,gb
Handpost Mews by Propertri,Entire apartment,Newport,8.1,Very good,4,169,0,41.4899827,-71.3137707,Rhode Island,United States,,us
Bay Breeze - Beautiful Relaxing Coastal Apartment,Entire apartment,Bare,9.0,Superb,1,274,0,37.77035,30.5556933,,Türkiye,32100,tr
Host & Stay - Morgan's Rest,Entire apartment,"Scarborough City Centre, Scarborough",9.0,Superb,2,198,0,43.7743918,-79.2580418,Ontario,Canada,M1P 4P5,ca
Swansea Cosy Stay,Entire holiday home,Swansea,8.1,Very good,3,214,0,51.6195955,-3.9459248,Cymru / Wales,United Kingdom,SA1 3EE,gb
Happy days caravan hire Castlewigg,Entire apartment,Newton Stewart,9.1,Superb,3,162,0,54.959045,-4.4836737,Alba / Scotland,United Kingdom,DG8 6DA,gb
"Close to the beach, harbour and local shops",Entire apartment,Eyemouth,9.6,Exceptional,1,236,0,55.8722469,-2.0893924,Alba / Scotland,United Kingdom,TD14 5HE,gb
Acer Holiday Cottage Tideswell village Buxton Peak District by Rework Accommodation,Entire holiday home,Tideswell,8.6,Fabulous,3,365,0,53.2787857,-1.7742077,England,United Kingdom,SK17 8LD,gb
"Mena Cottage, Cosy Country and Quaint.",Entire holiday home,Hunmanby,9.2,Superb,1,220,0,54.1745371,-0.3142945,England,United Kingdom,YO14 0LR,gb
Brown Cow Cottage,Entire apartment,Dalton in Furness,9.2,Superb,2,310,0,54.1576246,-3.1794018,England,United Kingdom,LA15 8RU,gb
Spacious ground floor apartment. No 1A The Stables,Entire apartment,Llanfyllin,9.7,Exceptional,2,286,0,52.7669146,-3.2717467,Cymru / Wales,United Kingdom,SY22 5AU,gb
85 Godric Place NR2 3UA,Entire apartment,Earlham,8.7,Fabulous,2,312,0,41.4914439,-94.1229136,Iowa,United States,50072,us
Sonder The Bard,Private suite,"Camden, London",8.6,Fabulous,2,2456,0,51.54279655,-0.16248031357798964,England,United Kingdom,NW3 3AD,gb
Beautiful 2 to 3 bed apartment with stunning views!,Entire apartment,Ayr,9.8,Exceptional,3,306,0,55.4628044,-4.6302502,Alba / Scotland,United Kingdom,KA7 1QL,gb
"Haw thorn House - 2 bedroom, Ashington, Northumberland",Entire holiday home,Ashington,8.1,Very good,4,173,0,55.1832364,-1.57027,England,United Kingdom,NE63 9UZ,gb
Chester City Centre apartments with parking,Entire apartment,"Chester City Centre, Chester",8.8,Fabulous,1,303,0,53.1931087,-2.8813594,England,United Kingdom,CH1 3AE,gb
"Robinsons Cottage, central and quiet",Entire holiday home,Cockermouth,9.0,Superb,2,274,0,54.6614392,-3.3590111,England,United Kingdom,CA13 9PG,gb
Harley House,Entire apartment,Broughton in Furness,8.5,Very good,3,185,0,54.2776901,-3.2113968,England,United Kingdom,LA20 6HP,gb
Casa Sul Lago,Entire holiday home,South Cerney,9.2,Superb,1,283,0,51.67290145,-1.9207082934090784,England,United Kingdom,GL7 5UB,gb
Ryan's Cottage,Entire holiday home,Rostrevor,9.5,Exceptional,2,210,0,54.100725,-6.2004264,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT34 3AZ,gb
Prospect Farm Cottages,Entire holiday home,Allerston,9.0,Superb,3,262,0,54.2333778,-0.6533233,England,United Kingdom,YO18 7PR,gb
Sunnyglen Holiday Park,Entire holiday home,Saundersfoot,7.9,Good,4,451,0,51.7108868,-4.6997977,Cymru / Wales,United Kingdom,SA69 9HG,gb
THE CARRIAGE HOUSE,Entire holiday home,Woodhorn,9.0,Superb,4,405,0,55.1947746,-1.5353547,England,United Kingdom,NE63 9XY,gb
Milkwood Cottage,Entire holiday home,Corwen,9.0,Superb,3,334,0,52.9804731,-3.3731677,Cymru / Wales,United Kingdom,LL21 0DL,gb
Tucked Away - Seaside Home in Anstruther Sleeps 6,Entire holiday home,Anstruther,8.9,Fabulous,3,316,0,56.2227638,-2.7005643,Alba / Scotland,United Kingdom,KY10 3AQ,gb
Ryde Beach Garden Apartment,Entire apartment,Ryde,9.1,Superb,3,210,0,50.7299865,-1.1603699,England,United Kingdom,PO33 2EW,gb
Carrick Farm Lochside Appartment (GF),Entire apartment,Lochgoilhead,8.9,Fabulous,4,243,0,56.171304,-4.9018167,Alba / Scotland,United Kingdom,PA24 8AA,gb
Park Home at Golden Sands Holiday Park,Entire holiday home,Foryd,7.6,Good,1,126,0,53.3055659,-3.5100745,Cymru / Wales,United Kingdom,LL18 5HF,gb
Mingo Cottage,Entire apartment,Bewdley,9.5,Exceptional,3,334,0,52.3754763,-2.3162408,England,United Kingdom,DY12 2AP,gb
17GD HOBURNE NAISH HOLIDAY PARK,Entire holiday home,Highcliffe,7.9,Good,3,202,0,50.7422098,-1.6967624,England,United Kingdom,BH23 5JN,gb
CLIFTON Apartments,Entire apartment,Liverpool,7.8,Good,3,172,0,53.4071991,-2.99168,England,United Kingdom,L2 3SW,gb
2 bedroom garden apartment,Entire apartment,Cheltenham,8.1,Very good,4,212,0,51.8995685,-2.0711559,England,United Kingdom,GL52 2RX,gb
"271 Riverside, Glan Gwna Holiday Park",Entire chalet,Caeathro,9.1,Superb,3,179,0,53.1314399,-4.2423758,Cymru / Wales,United Kingdom,LL55 2SY,gb
Bell Rock Cottage - Sleeps 4 - Large Garden,Entire holiday home,St Andrews,9.4,Superb,1,293,0,56.3403902,-2.7955844,Alba / Scotland,United Kingdom,KY16 9PA,gb
The Boathouse,Entire holiday home,Kingsbridge,8.8,Fabulous,3,594,0,50.2848555,-3.7789738,England,United Kingdom,TQ7 1EG,gb
Seasalt Camber,Entire holiday home,Camber,9.0,Superb,3,376,0,50.939823000000004,0.8352012340802042,England,United Kingdom,TN31 7SG,gb
Cosy cottage with beautiful mountain views,Entire holiday home,Blaenavon,8.8,Fabulous,1,236,0,51.7728191,-3.0843833,Cymru / Wales,United Kingdom,NP4 9EJ,gb
Braywick Serviced Apartments by Ferndale,Entire apartment,Maidenhead,8.4,Very good,5,296,0,51.5227714,-0.7197966,England,United Kingdom,SL6 1JF,gb
Cherry Property - Hornby Road,Entire apartment,"Blackpool Centre, Blackpool",8.6,Fabulous,3,202,0,53.79976295,-3.042623393215248,England,United Kingdom,FY4 3AD,gb
Belle View Apartments,Entire apartment,Newcastle,8.2,Very good,1,302,0,54.9738474,-1.6131572,England,United Kingdom,NE1 6QG,gb
27 Sea Valley,Entire chalet,Bideford,8.7,Fabulous,1,167,0,51.0181448,-4.2064223,England,United Kingdom,EX39 2DB,gb
Homely & Central 2 Bed Flat with Parking,Entire apartment,St Andrews,8.0,Very good,4,298,0,56.3403902,-2.7955844,Alba / Scotland,United Kingdom,KY16 9PA,gb
