Name,Roomsinfo,Beds,Location,DiscountPrice,ActualPrice,Reviews,Host
Bay Club Resort,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 88m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Midtown, Ocean City",,,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
SLS South Beach,"2 entire villas • 2 bedrooms • 2 bathrooms4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 entire villas</span>","South Beach, Miami Beach",,,"<div aria-label=""Scored 7.2 "" class=""b5cd09854e d10a6220b4"">7.2</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
The Penthouse at Grand Plaza,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 115m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","River North, Chicago",,,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Resort at Schlitterbahn,"2 private suites6 beds (4 doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 private suites</span>",New Braunfels,,,"<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Nice cozy townhouse,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 130m²4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">Entire holiday home</span>",Bushkill,,,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Sea Vista,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 107m²4 beds (1 extra-large double, 1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",South Padre Island,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Ski in/out Spruce Glen Townhomes on Great Eastern Trail,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 107m²4 beds (1 single, 1 extra-large double, 1 bunk bed, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Killington,,,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Beary Patch Hill,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 65m²2 beds (1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Sevierville,,,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Marina Inn at Grande Dunes,2 entire studios • 2 bathrooms2 extra-large double beds,"<span class=""bb58e7a787"">2 entire studios</span>",Myrtle Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 120,023</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 171,462</span>","<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
414 Waldburg A · Newly Renovated Apt with outdoor space!,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 115m²3 beds (1 double, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Savannah, Savannah","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 169,165</span>",,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Sonder Bouldin Creek,"Private suite • 2 bedrooms • 1 living room • 1 bathroom • 102m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Private suite</span>","South Austin, Austin","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 115,593</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Luxe Sunset Boulevard Hotel,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Westwood, Los Angeles","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 347,954</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 434,942</span>","<div aria-label=""Scored 7.4 "" class=""b5cd09854e d10a6220b4"">7.4</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Ocean Reef 2 bedroom/2 bath!,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 102m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 73,470</span>",,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Sonder The Esplanade,Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 60m²2 large double beds,"<span class=""bb58e7a787"">Private suite</span>","Faubourg Marigny, New Orleans","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 134,695</span>",,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sugar Shack by Big Bear Cool Cabins,Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 56m²2 large double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Sugarloaf,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 306,125</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Vistas on the Gulf by Travel Resort Services,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²3 beds (2 doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","St Pete Beach - Long Key, St Pete Beach","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 154,777</span>",,"<div aria-label=""Scored 7.0 "" class=""b5cd09854e d10a6220b4"">7.0</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Abode Los Angeles - Downtown Historic Core,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 167m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Los Angeles, Los Angeles","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 181,103</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Conrad Fort Lauderdale Beach,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Fort Lauderdale Beach, Fort Lauderdale","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 790,047</span>",,"<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
"Hampton 6107, 2 Bedroom, Sleeps 6, Large Pool, Oceanfront View","Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 129m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Hilton Head Island,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 106,776</span>",,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Luxurious 2Bedroom 2Bath minutes from the water,Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 18m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Pensacola,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 67,347</span>",,"<div aria-label=""Scored 9.3 "" class=""b5cd09854e d10a6220b4"">9.3</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
ATL Downtown! City View! Onsite Parking! POOL! LM1K1Q,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 74m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Atlanta, Atlanta","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 99,405</span>",,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Coco Bay Luxury Condos,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 68m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Fort Lauderdale,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 238,410</span>",,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Sonder The Bywater,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 121m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Private suite</span>",New Orleans,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 134,695</span>",,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
The Cliff House - Lincoln City,Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 90m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Lincoln City,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 276,379</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Hilton Santa Barbara Beachfront Resort,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","East Beach, Santa Barbara","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 710,210</span>",,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Greeter Falls Lodge Cottage #7,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 46m²3 beds (2 bunk beds, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Beersheba Springs,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 71,021</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Atlanta Downtown! Paid Onsite Parking! LM301,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 56m²4 beds (2 singles, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Atlanta, Atlanta","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 96,187</span>",,"<div aria-label=""Scored 6.8 "" class=""b5cd09854e d10a6220b4"">6.8</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Country Cottage,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 83m²4 beds (1 single, 2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Big Bear City,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 229,716</span>",,"<div aria-label=""Scored 7.5 "" class=""b5cd09854e d10a6220b4"">7.5</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
ICON Brickell residences,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 89m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Brickell, Miami","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 204,406</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 300,596</span>","<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Tradewinds Unit 406,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 84m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Orange Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 77,021</span>",,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Capitol Reef Resort,"2 private suites4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 private suites</span>",Torrey,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 194,940</span>",,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Moon River Suites #3,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 102m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",North Bend,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 177,430</span>",,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
"Puppies Hollow, 2 Bedrooms, Pets, WiFi, Pool Access, Fireplace, Sleeps 4","Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²3 beds (1 double, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Gatlinburg,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 139,960</span>",,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sugar & Salsa LITTLE HABANA,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 100m²3 beds (1 double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Miami,,,"<div aria-label=""Scored 1.0 "" class=""b5cd09854e d10a6220b4"">1.0</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Kasa Downtown Louisville,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 116m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Louisville, Louisville",,,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Downtown ATL Condo w Pool King Bed LM1K2T,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 74m²3 beds (2 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Atlanta, Atlanta",,,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
The house on the hill in Milwaukee,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 1,200m²3 beds (1 double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Milwaukee,,,"<div aria-label=""Scored 6.0 "" class=""b5cd09854e d10a6220b4"">6.0</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Luxurious Highrise 2b 2b Apartment Heart Of Downtown LA,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 111m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Los Angeles, Los Angeles",,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"Downtown Saugatuck Condo, Near Oval Beach!","Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 111m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Saugatuck,,,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
"Ocean Village Club R11, 2 Bedrooms, Sleeps 6, 2 Pools, WiFi","Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 97m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",St. Augustine,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"213- 2BR Apartment in Coolidge, AZ w pool, gym","Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 102m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Coolidge,,,"<div aria-label=""Scored 5.7 "" class=""b5cd09854e d10a6220b4"">5.7</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Bourbon Street Condos,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 56m²4 beds (1 bunk bed, 1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Faubourg Marigny, New Orleans",,,"<div aria-label=""Scored 7.8 "" class=""b5cd09854e d10a6220b4"">7.8</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Crystal Shores West 202,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 101m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
